-0.69464,-0.48538,2
5.0123,-0.46445,2
4.9033,-0.46804,2
-0.61292,-0.62086,2
-1.185,-0.62158,2
1.3757,-0.58691,2
-0.61292,-0.66616,2
-0.50395,-0.67148,2
-8.431,-0.6901,2
0.95342,-0.75457,2
-8.1995,-0.94434,2
1.4165,-0.94434,2
-1.8796,-1.3015,2
-6.1292,-1.2292,2
5.8295,-1.356,2
6.279,-1.356,2
-1.5663,-1.356,2
3.5277,-1.3297,2
-2.0294,-1.1305,2
2.7649,-1.0181,2
3.5685,-1.0181,2
-0.50395,-1.0181,2
-2.3018,-0.92618,2
-3.5685,-0.72966,2
-0.8036,-0.72966,2
0.50395,-0.71734,2
5.7069,-0.9616,2
-8.6625,-1.3303,2
-1.3348,-1.0527,2
-4.5901,-1.0056,2
3.8682,-1.0056,2
-1.7979,-1.2939,2
7.6683,-1.0488,2
-2.3699,-1.0471,2
2.7241,-1.0573,2
-3.5958,-1.0927,2
3.9499,-1.2326,2
0.46309,-0.98809,2
3.7865,-1.159,2
3.337,-1.1679,2
5.6661,-1.1679,2
0.23155,-1.1679,2
-4.8216,-1.2928,2
1.8387,-1.2928,2
-3.2961,-1.2405,2
11.605,-1.149,2
-3.1735,-1.149,2
0.61292,-1.0128,2
-7.8862,-1.1378,2
3.1463,-1.1378,2
-3.0237,-1.1378,2
-0.081722,-0.98067,2
-1.0351,-1.0624,2
-2.4517,-1.024,2
-1.3757,-0.88124,2
-2.4925,-0.91937,2
1.4574,-0.76138,2
-1.4165,-1.0079,2
-1.2667,-0.95683,2
-3.6775,-1.0471,2
1.8387,-0.77333,2
-1.2667,-0.65378,2
2.4108,-0.58567,2
-0.61292,-0.58567,2
0.040861,-0.75517,2
-7.6546,-0.90802,2
-1.2667,-1.1087,2
-5.0123,-1.0911,2
1.9477,-1.0911,2
-5.0531,-1.0911,2
9.3844,-1.0911,2
-5.4345,-0.86353,2
-0.61292,-0.86353,2
4.7126,-0.89138,2
-1.757,-0.97522,2
-0.91256,-0.71507,2
2.6015,-0.69312,2
5.7886,-0.69312,2
-1.9886,-0.69312,2
1.4165,-0.67648,2
0.42223,-0.9381,2
-3.5685,-1.1324,2
-4.6718,-1.1324,2
-2.1384,-1.1324,2
-1.3348,-0.96477,2
-2.9148,-0.89077,2
3.5277,-0.92891,2
-4.0589,-0.92891,2
7.5865,-0.92891,2
-5.1757,-0.88986,2
1.185,-1.1675,2
-3.7184,-1.4515,2
3.1735,-1.4515,2
-1.7298,-1.6293,2
0.84446,-1.615,2
2.7649,-2.0249,2
2.3427,-2.0249,2
4.7944,-1.9594,2
-1.8387,-1.9594,2
5.3664,-2.0742,2
2.1112,-1.7434,2
4.2087,-1.7192,2
-5.1349,-1.7192,2
3.0237,-1.3675,2
2.0703,-1.3162,2
-3.1054,-1.3087,2
-4.3994,-1.1453,2
4.7535,-1.1453,2
-0.69464,-1.1453,2
-2.833,-1.1904,2
-0.8036,-0.80769,2
-3.2144,-0.62381,2
-2.8739,-0.62381,2
-4.4811,-0.3738,2
2.7922,-0.57342,2
-4.7535,-0.69216,2
-1.5663,-0.54141,2
-3.2144,-0.44823,2
-2.6423,-0.44823,2
0.57205,-0.22882,2
-1.5255,-0.31781,2
-4.7535,-0.38591,2
1.7979,-0.38591,2
-0.8036,-0.65888,2
-1.2258,-0.63821,2
-4.6309,-0.22765,2
1.9886,-0.39499,2
-4.6309,-0.39499,2
12.299,-0.39499,2
0.99429,-0.39499,2
1.0351,-0.76785,2
-9.3844,-1.0254,2
2.9556,-0.68102,2
-2.3699,-0.65226,2
-1.8796,-0.43755,2
1.1169,-0.27411,2
5.0123,-0.47282,2
-3.337,-0.47282,2
-6.8919,-0.47282,2
3.3778,-0.35072,2
-2.1384,-0.35072,2
5.2847,-0.29965,2
-9.4253,-0.29965,2
2.0703,-0.52211,2
1.6481,-0.52211,2
-1.5663,-0.79339,2
-6.9328,-0.38648,2
-4.1406,-0.38648,2
3.0237,-0.38648,2
-1.9886,-0.38648,2
2.9556,-0.39669,2
1.7298,-0.39669,2
-0.42223,-0.4018,2
3.1463,-0.74231,2
-0.57205,-0.74231,2
5.5162,-0.76663,2
-4.3313,-0.76663,2
5.5571,-0.76663,2
0.50395,-0.76663,2
-4.7126,-0.82695,2
-1.7298,-0.82695,2
-3.2144,-0.61292,2
-2.3018,-0.61292,2
-4.7944,-0.35607,2
4.0589,-0.37456,2
1.6889,-0.29813,2
2.261,-0.7022,2
2.261,-0.7022,2
5.598,-0.7022,2
-2.0703,-0.7022,2
-5.7069,-0.53119,2
1.6889,-0.53119,2
-3.1463,-0.84835,2
5.7478,-0.39888,2
2.4517,-0.39888,2
5.7069,-0.39888,2
-3.5277,-0.4682,2
5.2847,-0.4682,2
0.081722,-0.4682,2
-6.5514,-0.54676,2
-0.23155,-0.54992,2
-4.5628,-0.5954,2
-0.50395,-0.5954,2
-0.50395,-0.61065,2
0.31327,-0.68556,2
-1.9477,-0.88532,2
7.1234,-0.61973,2
2.152,-0.75729,2
-9.003,-0.56751,2
5.7069,-0.56751,2
-7.0145,-0.56751,2
7.927,-0.66156,2
-0,-0.66156,2
-3.2961,-0.64989,2
6.5514,-0.75933,2
-0.95342,-0.83689,2
3.2961,-0.82233,2
-6.5105,-0.905,2
5.9793,-0.90984,2
-0.57205,-0.91009,2
-5.0123,-1.0426,2
1.9205,-1.0426,2
2.7922,-1.051,2
-0.95342,-1.051,2
