12.681,8.9021,2
11.264,8.7939,2
10.883,9.0487,2
18.496,8.8364,2
12.108,8.4136,2
-2.4925,8.1962,2
10.569,7.9497,2
13.947,7.4481,2
11.414,7.299,2
1.3757,7.4587,2
19.572,7.4632,2
5.7886,7.4632,2
-2.9829,7.3716,2
6.851,7.3716,2
18.006,7.7765,2
2.9829,7.7765,2
8.3084,7.8211,2
13.593,7.4019,2
-5.7069,7.0377,2
10.338,7.0377,2
13.675,7.0225,2
3.8682,6.6067,2
1.6889,7.2409,2
19.572,7.2052,2
-3.2961,7.2052,2
10.842,7.0898,2
15.595,6.8553,2
7.2733,6.6254,2
1.2258,7.0971,2
19.572,7.1788,2
3.7592,6.8783,2
1.5391,7.0732,2
11.264,7.4422,2
14.288,7.345,2
1.4574,7.3731,2
18.66,7.4876,2
4.1406,7.1924,2
-2.4108,7.3958,2
14.138,7.3958,2
19.232,6.9143,2
3.7865,6.9143,2
0.76274,7.2022,2
19.572,7.1993,2
-1.1169,7.1993,2
10.079,6.9055,2
17.08,6.3434,2
14.015,6.7872,2
1.1169,6.737,2
19.572,6.7846,2
5.2438,6.7846,2
-4.3313,7.0383,2
11.918,7.242,2
14.819,6.9498,2
2.5334,6.2245,2
2.0703,6.8442,2
19.572,7.1625,2
-5.2438,7.1625,2
9.8066,7.3993,2
14.71,7.5193,2
3.1735,6.7055,2
2.7649,6.6629,2
19.314,6.9228,2
-7.6546,6.9228,2
16.358,7.1175,2
17.502,7.4832,2
7.8181,7.8552,2
0.72188,7.5381,2
19.572,7.9391,2
2.7922,7.8597,2
1.6481,8.1578,2
13.443,8.8244,2
13.212,8.5357,2
1.8796,8.7034,2
-6.5514,8.8251,2
9.3027,9.0607,2
10.501,9.3612,2
19.382,8.7595,2
3.2144,8.9092,2
12.449,9.2308,2
16.78,8.9372,2
-8.2676,8.6504,2
10.951,8.461,2
11.727,8.3299,2
1.6889,8.1412,2
2.4925,8.5207,2
19.572,8.7595,2
-3.9499,8.854,2
10.038,8.5493,2
13.334,8.2102,2
14.179,7.9255,2
2.1112,7.5577,2
19.463,7.6811,2
6.5105,7.4632,2
-5.6252,7.2657,2
12.98,7.2657,2
17.352,6.9296,2
15.895,6.9296,2
3.8273,6.3692,2
12.83,7.0307,2
14.41,6.4322,2
0.27241,5.781,2
11.455,6.1482,2
9.003,5.7692,2
7.1643,5.2633,2
3.4868,5.1171,2
4.8625,6.0212,2
19.532,5.7824,2
-3.2961,5.7824,2
-7.6274,5.7692,2
6.5514,5.7692,2
10.46,6.0786,2
3.0646,5.7415,2
3.5958,5.8421,2
19.504,6.0293,2
-1.757,6.0293,2
4.2087,6.0293,2
3.7592,6.9748,2
2.9556,6.7988,2
19.572,7.1482,2
-1.4982,7.1482,2
-7.7364,7.1482,2
18.537,7.1482,2
14.41,7.6637,2
3.2553,7.5355,2
3.9908,7.4617,2
19.572,7.6274,2
-1.3757,7.6274,2
1.9205,7.6274,2
17.884,8.6489,2
15.241,8.6489,2
1.757,8.0496,2
19.572,8.2341,2
5.598,8.8532,2
-5.3664,9.6126,2
10.883,9.6126,2
18.496,9.28,2
4.3721,9.2556,2
16.59,9.1874,2
19.572,8.5915,2
-0.65378,8.5915,2
15.554,8.994,2
1.6481,8.5254,2
18.96,9.4944,2
19.572,9.4944,2
-2.6015,9.1701,2
-7.7772,8.7119,2
13.334,8.7119,2
12.871,8.4038,2
2.3699,7.5611,2
5.9793,8.4219,2
19.572,8.5964,2
-5.3256,8.3039,2
14.179,8.288,2
17.243,7.8953,2
18.728,7.8953,2
3.7865,7.8953,2
15.663,8.6771,2
14.71,7.9007,2
-7.7772,6.9664,2
6.8919,6.9664,2
8.9622,6.9717,2
3.4868,6.8102,2
0.84446,7.0658,2
18.428,7.5843,2
14.628,7.4168,2
-0.72188,6.6541,2
15.214,6.6541,2
18.578,6.4707,2
4.6309,6.4707,2
1.8387,6.3115,2
19.572,6.6842,2
-1.9886,6.6842,2
0.23155,6.5,2
15.282,7.0224,2
19.341,6.624,2
4.2087,6.624,2
8.0496,7.3584,2
16.358,8.0031,2
-6.7012,7.6295,2
17.012,7.6566,2
15.514,7.6566,2
4.018,6.9668,2
0.69464,7.1936,2
19.572,8.2393,2
-2.1793,8.2393,2
6.7012,7.9932,2
16.276,8.2043,2
18.728,8.2043,2
5.4073,8.2043,2
4.7126,8.4195,2
17.271,9.1382,2
12.83,8.8114,2
-6.7421,7.9854,2
2.5606,7.9854,2
16.862,8.4027,2
17.053,8.6178,2
4.2904,8.6178,2
18.115,8.9507,2
10.501,8.5876,2
-6.1292,8.4404,2
13.021,8.4864,2
15.786,8.1376,2
3.1463,7.1978,2
8.0088,8.1282,2
19.572,7.7741,2
5.8567,7.9689,2
-4.2087,8.1313,2
14.288,8.1313,2
19.082,8.1408,2
4.7944,7.9864,2
9.6568,7.8872,2
18.047,7.751,2
-7.8862,7.8132,2
17.352,7.8132,2
14.056,8.2603,2
4.5628,7.908,2
1.2667,7.9715,2
19.572,8.0841,2
-3.9499,8.0841,2
11.414,8.0841,2
18.701,8.3801,2
16.549,8.5195,2
3.8682,8.4422,2
18.088,8.3773,2
9.0848,8.3773,2
-5.8159,8.3331,2
3.5685,8.7739,2
15.241,8.9181,2
3.4051,8.3709,2
10.501,8.4094,2
19.191,8.2786,2
-10.61,8.2786,2
14.41,8.2786,2
5.9793,7.8698,2
3.4051,8.0049,2
19.572,8.1586,2
8.6217,7.7727,2
-6.0474,7.712,2
14.519,7.712,2
8.7715,7.1884,2
5.5162,7.0565,2
2.9556,6.6603,2
19.572,6.9475,2
-3.1735,6.9475,2
15.854,7.1591,2
10.61,6.4345,2
7.2052,5.8885,2
2.7649,5.3517,2
19.572,5.7659,2
-3.3642,5.7659,2
15.827,6.0883,2
6.0202,4.918,2
5.9385,5.006,2
4.0589,5.115,2
19.572,5.0091,2
-6.3607,5.0091,2
-1.6072,5.0091,2
19.15,5.0091,2
16.862,4.9802,2
5.5571,5.2021,2
2.3699,5.005,2
18.701,5.1932,2
-5.8567,4.8398,2
18.197,5.0736,2
-2.2201,5.0736,2
0.76274,5.5275,2
6.4016,6.1925,2
-6.8238,6.1794,2
9.6977,6.1794,2
19.314,6.2798,2
4.0589,6.0955,2
0.76274,6.3928,2
7.7364,6.3952,2
-0.23155,6.3113,2
9.9565,6.154,2
0.61292,5.5996,2
7.1643,5.9241,2
7.355,6.174,2
2.6832,5.8768,2
19.423,6.0764,2
-5.2438,6.1067,2
16.508,6.1067,2
4.6037,6.1067,2
8.3084,6.4264,2
2.6015,6.3088,2
18.891,6.1794,2
-0.10896,6.1794,2
8.5808,6.5986,2
17.666,7.0735,2
12.79,7.1268,2
12.068,6.4875,2
19.15,6.1155,2
-2.3427,6.1155,2
11.305,6.1155,2
3.1463,6.0229,2
9.112,6.4034,2
0.8036,6.0538,2
19.463,6.4288,2
3.6366,6.4288,2
0.53119,6.6436,2
6.1292,7.0679,2
11.414,6.8144,2
2.3018,6.4311,2
19.532,6.5809,2
6.5922,6.5809,2
-4.3994,6.1053,2
-2.1384,6.3041,2
10.038,6.0513,2
18.96,5.7446,2
0.53119,5.7147,2
-1.5663,6.1134,2
-8.9213,6.1885,2
15.704,6.3916,2
