0.50395,1.5966,2
0.95342,1.7116,2
-0.081722,2.0188,2
3.0237,2.037,2
7.2052,1.9137,2
-6.5105,1.9137,2
5.7069,1.9137,2
7.0553,1.9137,2
5.1349,2.1475,2
1.6481,2.1697,2
2.7241,2.2277,2
2.9829,2.0188,2
-0.29965,1.8983,2
-8.1586,2.2123,2
8.54,2.2123,2
2.9148,2.0465,2
-1.4574,1.6004,2
9.4253,1.866,2
-10.188,1.9205,2
-9.7249,1.9205,2
1.5391,1.9205,2
3.7184,1.8197,2
0.081722,1.5241,2
6.5105,1.6844,2
-4.6309,1.6844,2
13.525,1.6844,2
6.17,1.6494,2
4.018,1.6494,2
2.3699,1.5037,2
4.7126,1.4655,2
0.84446,1.4655,2
8.7306,1.5346,2
-1.3076,1.5346,2
8.2812,1.5346,2
0.88532,1.7298,2
-0.65378,1.6222,2
3.9908,1.8751,2
2.4108,1.6106,2
-3.1463,1.4963,2
6.5514,1.4963,2
0.53119,1.7826,2
0.76274,1.9613,2
8.1586,2.1611,2
-2.7922,2.1611,2
13.825,2.1611,2
1.3348,2.2143,2
5.7069,2.6482,2
2.5606,2.4176,2
1.9886,2.3972,2
4.6718,2.4089,2
-3.337,2.4089,2
-7.8862,2.2371,2
4.6037,2.2371,2
3.4868,2.146,2
-0.19068,1.9784,2
6.4697,2.2882,2
-4.3721,1.9681,2
5.7478,2.2428,2
6.2109,2.1329,2
3.7865,2.1329,2
-1.757,1.9492,2
6.3198,1.9492,2
-6.1292,1.9492,2
4.9442,1.7924,2
2.5334,1.9502,2
4.3721,1.6889,2
0.8036,1.4206,2
5.5162,1.4892,2
2.0703,1.4892,2
7.6274,1.6889,2
1.0351,1.6889,2
6.4424,1.8206,2
1.4165,1.8206,2
-6.0202,2.1308,2
-6.4288,2.1308,2
-0.27241,2.1308,2
4.4402,2.4312,2
1.1441,2.3359,2
-2.7241,2.3172,2
8.4719,2.3172,2
-7.355,2.3172,2
-0.8036,2.3533,2
0.38137,2.3533,2
3.5277,2.5998,2
-0.34051,2.169,2
7.5865,2.4312,2
-1.9205,2.1566,2
14.288,2.1566,2
3.8682,2.1566,2
5.5162,1.9426,2
2.2201,1.9426,2
-0.8036,1.694,2
4.2087,1.8675,2
-4.3313,1.412,2
11.564,1.412,2
7.7364,1.2898,2
3.6775,1.2898,2
